Brand,nama barang,kategori,harga,harga_int,user,varian,ukuran,date,review,rating,terbantu,label_sentimen
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,R***r,,,Jun-25,Pengiriman cepat sepatu juga oke cuma ada sedikit cacat dari pengeleman ada yng udah copot terus ada yng keluar ga rata sama satu lagi ko bisa sepatu baru berdebu🥲 sayan... ,3,2,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Ade,,,Sep-24,"overall bagus enteng keren, syang sedikit minus di sisa lem yg nempel",4,1,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***k,,,Feb-25,"Pokoknya perfect, penjual ramah, ongiriman cepat barang original, packibgan bagus, kurirnya ramah, sy sdh paket enk skali bt Running thanks penjual thanks kurir.",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Aug-24,"Barang sesuai pesanan, box rada bonyok tapi sepatu aman, lem kurang rapih mudah""an aman selama pemakaian, sepatu pertama aku di nineteen, makasih",5,1,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,v****,,,May-25,"Cocok buat daily run, mid sole empuk, upper ga bikin kaki gerah. mungkin bisa dirapikan untuk sisa sisa lem nya",4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,S***_,,,Sep-24,"Sesuai dengan yg difoto, bahan nyam dipake, sepatu nya keren",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,*****,,,Nov-24,"hmm agak mixed feeling sebenarnya, 910 masih PR bgt perihal ngerapihkan lem-lem di sepatunya, terlebih aku ambil warna gelap, jadi kentara bgt. Cushionnya empuk setelah d... ",3,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Aug-24,"Design bagus, menarik dan nyaman+ empuk saat dipakai. tapi ada minus di pengelemannya ga rapih keliatan jelas banget di beberapa tempat jadi keliatan kaya sepatu under 40... ",3,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Haikal,,,Aug-24,Baru kali ini saya bangga dengan produk lokal. Nyaman dipakai buat lari. Sehat tanpa mahal ya 910,5,1,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***s,,,Sep-24,"Harusnya gak lewat QC ya, sayang padahal bagus",3,4,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Sylvester,,,Sep-24,"Good product, seller fast response, recommended seller. Ukuran pas, lumayan empuk, ada runners knot. Okelah buat daily trainer. Semoga awet.",5,3,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Jan-25,"untung upsize jadi masuk di kaki, di review lainnya juga sama ternyata lemnya masih kurang rapih jadinya keliatan",5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,m***d,,,Jun-25,"jujur saya, sepatu ini bagus. (cocok bagi yang punya tapak lebar, atau kakinya seperti pisang goreng yang mekar). tapi ada solbawah yang tidak terlalu lem dengan sempurna... ",4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***s,,,Oct-24,"local pride warna, kualitas bagus bgt worth it fit di kaki ukurannya jg enak dipake lari jg",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,O***c,,,Jun-25,"Sepatu tiba dengan aman, dan seperti ulasan yang lain ada beberapa titik pengeleman yang kurang rapih,,,, untuk modelnya cakep Bentuk dan ukuran: Pas dikaki saya yang bia... ",4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,H***a,,,Jun-25,"Untuk sepatu nya bagus, ringan dan semoga aja awet, sedikit saran untuk upper depan nya di tambahin 1 lapis mesh lagi agar lebih kokoh, biar ga keliatan lemes seperti yg... ",4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***e,,,Aug-24,Sangat bagus bahan dan enak di pakai. murah berkualitas tinggi. semoga awet,5,4,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Agapitus,,,Jul-25,Bahan bagus elastis kuat packing jg bagus .. barang diterima dgn aman ... terima kasih seller   .,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,I***g,,,Sep-24,untuk sepatu lokal punya di acungi jempol!! walau kurang respon tapi pengiriman se-Jabodetabek cepat.. maju terus nineten,5,1,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Bayurezha,,,Jul-25,"Barang sesuai deskripsi, ringan 👌 dan sangat rekomen",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,I***d,,,Sep-24,"ukuran sesuai size chart, kualitas bagus",5,1,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,r***5,,,Aug-24,"soo good cuma agak lama dikit pengirimannya, btw free socks🫰🏻",4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Danial,,,Sep-24,"iya enak d pakai, cuma lebih baik belakangnya ga pakai tanduk, kayak aladin",5,3,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,D***y,,,Feb-25,"Suka sih sepatunya lumayan nyaman , cuma sayang lem nya kurang rapih PR banget !",3,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Ahmad,,,Oct-24,"official store memang jaminan, sesuai ekspektasi, mudah2an awet dipake daily run",5,6,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,cipto,,,Jul-25,"ukuran nya pas, warna hitam grey, nyaman, dan empuk",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,D***s,,,Jun-25,"Over budget sih, dengar harga segitu tapi dapat kualitas yg biasa aja",2,3,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,d***g,,,Sep-24,"Sepatu nya ga nyaman, cacat sebelah kiri, kalo dipakai yg kiri sakit dibagian mata kaki, yg kanan nyaman aja, tidak ada return, kualitas sepatu kaya harga 100k, tali sepa... ",1,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,U***f,,,Jul-25,Bahan bagus ringan enak d pakai,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,W***e,,,Sep-24,"Sepatu kedua beli di 910, salah satu produk lokal yang mendunia nih",5,1,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,M***d,,,Jun-25,"bagus barangnya, sesuai ekspektasi",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,hadiisan,,,Sep-24,"mayan lah, cuma penyok kardusnya ;)",5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,S***j,,,Jul-25,Sepatu nya nyaman... packing aman,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,F***h,,,Aug-24,Alhamdulillah barang sampai. sesuai di gambar,5,6,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Q***d,,,Jul-25,bagian produk banyak lem yang kurang rapih,4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,Sepatu nya bagus nggak ada cacat produk dan sangat ringan,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Mar-25,"Packingnya cuma d bubble wrap, keadaan dus jd penyok tp msh bsa d pakailah.  Overall brgnya bagus, nyaman d pakai, dpt bonus kaos kaki yg T.O.P B.G.T walau brg free.  Suk... ",5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,A***f,,,Sep-24,"pengiriman cepat, sepatutnya nyaman dan ringan. sangat cocok bagi runner pemula",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Budi,,,Jul-25,"ringan, model keren dan nyaman dipakai👍",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Alfas,,,Sep-24,"sudah pake sepatu 910 (Geist Ekiden) sebelumnya dan puas, untuk 910 Fuuto ini mudah-mudahan sama memuaskannya sudah dipakai 1x dan memang ada perbedaan karakteristik, Fuu... ",5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,W***z,,,Jun-25,"barang bagus, sesuai sama foto  maaf gaada fotonya",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Lastaryo,,,Oct-24,Nyaman buat lari. Kalau beli lebih baik size naik 1 step,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,g***n,,,Aug-24,"barang okay, diskon, pengiriman gratis dan cepat sampai..",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,S***f,,,Jul-25,Warnanya lebih ke navy blue ya,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,b***g,,,Feb-25,"Dengan harga yg hampir 500k lem nya ngeganggu bgt si,, jauh bgt sama merk sebelah yg hrga nya lebih murah,, kecewa 😟",2,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Aug-24,Over all tp lemnya sedikit meluber,5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,A***h,,,Sep-24,"pengiriman terlalu lama gak sesuai estimasi waktu, apalagi ID Express ini kek mager banget ngirim paketnya.",2,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,F***c,,,Oct-24,Good quality and performance thank's,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,B***u,,,Sep-24,"Kualitas ok, sol empuk, pengiriman cepat",5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Zidhan,,,Sep-24,"kualitas mantap, harga cukup bersahabat.",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,y****,,,Jan-25,Bagus cuma kekecilan,5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,E***m,,,Jun-25,Enak nyaman,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Azzaria,,,Jul-25,sol keras katanya empuk,3,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,*****,,,Oct-24,Keren keren keren keren keren keren,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Rizal,,,Jul-25,Lemnya mohon dirapihin lagi.,4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,N***b,,,Aug-24,barang sesuai ekspektasi.,4,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,d***k,,,Mar-25,Packing terlalu lama,4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***a,,,Apr-25,Produk nya oke,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,h***o,,,Sep-24,malah warna oren duh,3,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,L***i,,,Feb-25,Good enak di pake semoga awet,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,t***t,,,Feb-25,—————————————————————————————————,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,H***l,,,Jun-25,mines kaos kaki,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,Barangnya bagus,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,C***u,,,Jul-25,🔥,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,p***a,,,Aug-24,Semoga awet,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Apr-25,Gud,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***i,,,Sep-24,Bagus,4,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,b***u,,,May-25,Oke,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Septriadi,,,Sep-24,toko terbaik indonesia,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,F****,,,Feb-25,mntap,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,May-25,mantap,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Apr-25,Good,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,S****,,,Apr-25,Keren,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Jan-25,👍🏻,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,👍,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,ð****,,,Feb-25,.,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,May-25,"Barang bagus, kualitas ok.  Cuma respon kurir lambat Over all produk rekomendet",5,1,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,C***t,,,Jul-25,Ada rijek di sepatu sebelah kiri. Yaudah lah ribet mau retur juga slow respon. Sebelum di kirim coba cek ulang produk dulu saran aja si,4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,l***a,,,Mar-25,free kaos kaki Aroma: wangi Warna: ril sesuai sm yg di foto sih,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Z***x,,,Jul-25,"Bentuk dan ukuran: 42 Daya tahan pakai: belum dicoba semoga kuat Warna: putih barang sampai dengan aman, walau dus nya agak rusak wkwkw tapi gapapa",5,1,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,PARAH BAGUSSSS BANGET. NYAMAN DIPAKE. RINGANNN😍😍😍,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***7,,,Mar-25,Sempat worry karena setelah check out baca²in komen di vt yg menyarankan upsize unk kaki lebar.. Tp setelah datang ternyata passs Btw ini anak laki²ku yg minta cuma nyebu... ,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Feb-25,Bagus sesuai dengan yg saya pesan ukuran pas ringan juga🥰,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,z***e,,,Jan-25,"cocok untuk recovery run, Bagian outsole dilengkapi dengan zonal rubber yang memiliki traksi tinggi, cocok untuk medan jalan raya dan memastikan daya cengkeram yang optim... ",5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,M***e,,,Feb-25,"Kecewa tidak seperti ekspetasi, bahan luar seperti plastik, kaku , maaf ya saya jujur... Mana harga 513.000 ditoko lain 345.000",1,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Rian,,,Feb-25,Original  ukuran pas biasa pake 42  lokal berkualitas  terima kasih banyak,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,R****,,,Sep-24,Bentuk dan ukuran: Pas banget Warna: Sesuai banget sama yang di Poto Kurir nya Rama banget pokok mantap dngn harga nya lumayan dan kualitas sepatu Nye bagus mantap👍,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,*****,,,Dec-24,"Bagus, sesuai pesanan, 🤩 Pengemasan dan pengiriman cepet juga",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,m***n,,,Sep-24,"Bagus sekali,jelas seperti di hambar mantap pokoknya",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,G***y,,,May-25,Awww seneng banget Bentuk dan ukuran: Muat Warna: Sesuaii,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,u***5,,,Mar-25,"bagussss, dan sesuai, agak ngepress tapi ni problem",5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Dec-24,"bagossss banget 910 ini, ringan , buat Recovery Run Okeyy",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,R***n,,,Feb-25,sudah kedua kali pesan dan 910 selalu bagus. mantap,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,ð****,,,May-25,"bagus nyaman juga. semoga awet,aamiin",4,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,D***i,,,Sep-24,"Keren,warnanya juga cakep Semoga awet di pakai Warna: Keren",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,R***a,,,Feb-25,bagus pengiriman cepat dan aman,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Dec-24,Bagus cuma less pinggiran lem kurang rapi,4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,A***i,,,May-25,"Sepatunya bagus, gada cacat. Kurirnya aja ga beres, delay sehari terus kotaknya remuk gabisa disimpan",5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,m****,,,Oct-24,Sangat rekomendasi untuk yang mau mulai lari sepatunya empuk plus ringan,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,N***,,,Mar-25,Nyaman juga ringan banget sepatunya best lah sepatu ini,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***2,,,Mar-25,"Kecewa bonus nya ga dikirim kaos kaki, pdhal di CO ada tulisan free kaos kaki",4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,k***7,,,Feb-25,Barang bagus dan fast pengiriman nya trims seller dan T. T.,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,A***k,,,May-25,cakep bgtt,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,n***g,,,Sep-24,"Sepatunya bagus, namun pengirimannya lama sekali",5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a****,,,Feb-25,Scent: Bentuk dan ukuran pas,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,J***z,,,Sep-24,"Ukuran pas, dan bagusss, ya kali ndak beli 910 brokk",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,*****,,,Feb-25,bagus cm agak sakit dibagian bawah jari,5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,A***l,,,Sep-24,produk sesuai deskripsi,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,I***n,,,Dec-24,Cakep banget woyy,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,m****,,,Feb-25,Empuk dan ringan sepatu nya,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,c***a,,,Feb-25,BAGUSSSSSSSS BANGETTT SESUAI DENGAN GAMBARNYAAA UHHUYYY,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,Empuk nyaman ringan semoga aja awet👍,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,R***n,,,Feb-25,pesanan cepat dikirim dan sesuai mantap,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,A***g,,,Feb-25,Pembelian pertama sepatu 910 Semoga awet,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***a,,,Aug-24,Kak saya pesan yang warna abu😭😭 kenapa yang dikirim putih,2,3,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,y***6,,,Feb-25,Bagus,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,b***r,,,May-25,Mantap dan berkelas,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,May-25,okelah enak dipake,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,ito,,,Apr-25,josss bagus mantap,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,m***7,,,May-25,"Bangus sepatunya, semoga tahan lama",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***l,,,Feb-25,gatau apaa apaa jsjshdhhdjdjsksjsk,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,S***a,,,Feb-25,Bagus,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,m****,,,Jan-25,bagus,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***.,,,Feb-25,bagus.,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,"sepatunya sngat bagus sekali,",4,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***l,,,Sep-24,gacor,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,t***l,,,Sep-24,Bagusss enak enteng,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Jan-25,gelooo😁,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,*****,,,Mar-25,sangat bagus sekali,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,e****,,,Dec-24,Mantap Nanti mau beli lagi sepatunya,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,r***,,,Oct-24,mendarat dengan selamat,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***l,,,Feb-25,cocok,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,f***l,,,Feb-25,Cakep,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,May-25,great,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,c***,,,Apr-25,gacorr🔥,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,s***i,,,Sep-24,belum dicoba semoga awettt,5,1,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,f***s,,,Oct-24,bagus,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,esthe,,,Nov-24,Oke,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,Sipp,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,I***n,,,Feb-25,p,3,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,L****,,,Jan-25,mantap,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,Mantap,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,K***c,,,Jul-25,oke Warna: oke,5,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,a***a,,,Feb-25,good,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,e****,,,Feb-25,Good,4,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,Good,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,W***m,,,Sep-24,Warna: baguss,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,s****,,,Jan-25,Mantul,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,r***s,,,May-25,Joss,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,"warnanya cantik bangettt, ringan tp ga terlalu empuk, cocok bgt buat dailyrun",4,0,0
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,D***i,,,Oct-24,mantap bagus pas dikaki semoga awet puas pokoknya,5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,May-25,"KACAUUUU KEREN ABIEZZZ INI UDAH KE 3x nya order nineten🔥🔥🔥 next mau koleksi yg lainn lagii, yuks bisa yuu new produk nineten😍🫵🏻",5,2,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,H***d,,,Jul-25,warnanya bagus tapi lemnya kayak kurang kuat gitu tapi gapapa semoga aja bisa bertahan lama dan awett sampaii nantii  usaha nggak akan mengkhianati hasil,5,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,V***o,,,Jul-25,"Assliii suka banget, se mewah dan se cantik itu sepatu nya. Ukuran nya aku up size 1 no. Dan ternyata pas dong nyaman dipake juga. Aaaa makin semangat buat joging",5,0,1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,Z***x,,,Jul-25,Pas di kaki. Ringan..cuma lem nya agak berantakan,4,0,-1
910,nineten fuuto revenge,sepatu lari,Rp522.405,522405,T***S,,,Sep-24,"bagus, ringan juga sepatunya, buat jogging enak sii kayanya. Pelayanan toko juga responsif bgt, thankyou kk.",5,0,1
